PUBLICATION_DATE,UID,AA_CENTER_LAT,AA_CENTER_LON,AGGR_ECO3_2015,AGGR_ECO3_NM_2015,AGGR_ECO9_2015,AGGR_ECO9_NM_2015,ANALYSIS_LAT,ANALYSIS_LON,CLASS_DESIGN_FWSST,CLASS_FIELD_FWSST,CLASS_FIELD_HGM,COE_REGION,COE_SUBREG,COUNTY,DATE_COL,DESIGN_ID,ECO_X_ST,ECO_X_WETGRP,EPA_REG,FED_NONFED,FIP,HUC10,HUC10_NAME,LRR_NAME,LRRSYM,MAJ_RIVER_BASIN,MDCATY,MLRA_ID,MLRA_NAME,NEP_AREA,NEP_NAME,NWCA_ECO4,NWCA_WET_GRP,PAD_AREA,PAD_NAME,PAD_OWN_NAME,PAD_OWN_TYPE,PANEL,PH2_WGTCAT,PHYS_REG,REF_NWCA,REFPLUS_NWCA,SANDT_COAST_REG,SANDT_FIELD_GRPS,SANDT_RSTUDY,SITE_ID,SITE_USE,SITESAMP,ST_FIP,STATE,STATE_NAME,STATUS_11,STRATUM,TNT_11,US_L3CODE_2015,US_L3NAME_2015,US_L4CODE_2015,US_L4NAME_2015,USAC_REGION,VALXSITE,VISIT_NO,WGT_11,WGT_PH1_11,WGT_PH2_11,XCOORD,XSTATUS,YCOORD,SAMPLE_TYPE
8/13/2015,3839,41.3517,-75.220688,EHIGH,Eastern Highlands,NAP,Northern Appalachians,41.3517,-75.220688,,PSS,DPRSS,Northcentral and Northeast,LRR R (Excluding MLRA 143),Pike,23-Aug-11,,EMU-PW,EMU-PRLW,3,Non Federal,42103,204010305,Wallenpaupack Creek,Northeastern Forage and Forest Region,R,Mid Atlantic,,244,Glaciated Allegheny Plateau and Catskill Mountains,NO,,EMU,PRLW,YES,Delaware State Forest,State Department of Natural Resources,State,,,,I,I,,PW,,NWCA11-R103,NWCA_NOT_PROBABILITY,YES,42,PA,Pennsylvania,,,,62,North Central Appalachians,62a,Pocono High Plateau,NE,PSS,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3840,44.0532,-110.8482,WMTNS,West,WMT,Western Mountains,44.0532,-110.8482,,PSS,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Teton,20-Aug-11,,W-PW,W-PRLW,8,Forest Service,56039,1704020302,Upper Fall River,Rocky Mountain Range and Forest Region,E,Pacific Northwest,,60,Central Rocky Mountains,NO,,W,PRLW,YES,Jedediah Smith Wilderness Area,Forest Service (USFS),Federal,,,,L,L,,PW,,NWCA11-R206,NWCA_NOT_PROBABILITY,YES,56,WY,Wyoming,,,,17,Middle Rockies,17g,Mid-elevation Sedimentary Mountains,W_MTNS,PSS,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3847,40.80587,-110.79692,WMTNS,West,WMT,Western Mountains,40.80587,-110.79692,,PSS,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Summit,22-Aug-11,,W-PW,W-PRLW,8,Forest Service,49043,1601010101,Stillwater Fork-Bear River,Rocky Mountain Range and Forest Region,E,Great Basin,,64,Wasatch and Uinta Mountains,NO,,W,PRLW,YES,Wasatch-cache National Forest,Forest Service (USFS),Federal,,,,L,L,,PW,,NWCA11-R203,NWCA_NOT_PROBABILITY,YES,49,UT,Utah,,,,19,Wasatch and Uinta Mountains,19b,Uinta Subalpine Forests,W_MTNS,PSS,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3848,38.64262,-91.22519,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,38.64317641,-91.22510379,PSS,PFO,RIVERINE,Midwest,LRR M,Warren,29-Jun-11,NWCA11-5529,IPL-PW,IPL-PRLW,7,Non Federal,29219,1030020005,Charrette Creek-Missouri River,Central Feed Grains and Livestock Region,M,Missouri,PSS,203,"Central Mississippi Valley Wooded Slopes, Western Part",NO,,IPL,PRLW,NO,,,,OverSamp,MO,25,I,I,,PW,,NWCA11-5529,NWCA_PROBABILITY,YES,29,MO,Missouri,Target_Sampled,MO,Target,72,Interior River Valleys and Hills,72f,River Hills,MIDWEST,PFO,1,15361.61652,316.53406,48.53069,411531.353,RELOCATED_POINT_SAMPLEABLE,138470.149,SITEINFO
8/13/2015,3849,38.62967,-91.22563,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,38.62930039,-91.2247639,PF,PFO,RIVERINE,Midwest,LRR M,Warren,28-Jun-11,NWCA11-3737,IPL-PW,IPL-PRLW,7,Non Federal,29219,1030020005,Charrette Creek-Missouri River,Central Feed Grains and Livestock Region,M,Missouri,PF,203,"Central Mississippi Valley Wooded Slopes, Western Part",NO,,IPL,PRLW,NO,,,,OverSamp,MO,25,M,M,,PW,,NWCA11-3737,NWCA_PROBABILITY,YES,29,MO,Missouri,Target_Sampled,MO,Target,72,Interior River Valleys and Hills,72f,River Hills,MIDWEST,PFO,1,1227.38525,316.53406,3.87758,411638.741,RELOCATED_POINT_SAMPLEABLE,136918.27,SITEINFO
8/13/2015,3850,38.44732,-108.19073,WMTNS,West,WMT,Western Mountains,38.44719687,-108.1909126,PFO,PFO,RIVERINE,Arid West,LRR D,Montrose,1-Sep-11,NWCA11-2967,W-PW,W-PRLW,8,Forest Service,8085,1402000502,Roubideau Creek,Western Range and Irrigated Region,D,Upper Colorado,PFO,46,"Southwestern Plateaus, Mesas, and Foothills",NO,,W,PRLW,YES,Roubideau,Forest Service (USFS),Federal,OverSamp,CO,8,L,L,,PW,,NWCA11-2967,NWCA_PROBABILITY,YES,8,CO,Colorado,Target_Sampled,CO,Target,21,Southern Rockies,21f,Sedimentary Mid-Elevation Forests,ARID_W,PFO,1,5071.10096,1120.02032,4.52769,-1051063.343,POINT_SAMPLEABLE,173670.781,SITEINFO
8/13/2015,3851,38.45502,-108.19233,WMTNS,West,XER,Xeric,38.45452702,-108.1926417,PFO,PSS,RIVERINE,Arid West,LRR D,Montrose,2-Sep-11,NWCA11-2959,W-PW,W-PRLW,8,Forest Service,8085,1402000502,Roubideau Creek,Western Range and Irrigated Region,D,Upper Colorado,PFO,46,"Southwestern Plateaus, Mesas, and Foothills",NO,,W,PRLW,YES,Roubideau,Forest Service (USFS),Federal,OverSamp,CO,8,L,L,,PW,,NWCA11-2959,NWCA_PROBABILITY,YES,8,CO,Colorado,Target_Sampled,CO,Target,20,Colorado Plateaus,20c,Semiarid Benchlands and Canyonlands,ARID_W,PSS,1,5071.10096,1120.02032,4.52769,-1051106.481,RELOCATED_POINT_SAMPLEABLE,174504.766,SITEINFO
8/13/2015,3852,44.93839,-110.787,WMTNS,West,WMT,Western Mountains,44.93843763,-110.7875082,PEM,PSS,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Park,18-Aug-11,NWCA11-2790,W-PW,W-PRLW,8,NPS,56029,1007000109,Gardner River-Yellowstone River,Rocky Mountain Range and Forest Region,E,Missouri,PEM,60,Central Rocky Mountains,NO,,W,PRLW,YES,Yellowstone,National Park Service (NPS),Federal,Base,,,I,I,,PW,,NWCA11-2790,NWCA_REVISITS,YES,56,WY,Wyoming,,WY,,17,Middle Rockies,17i,Absaroka-Gallatin Volcanic Mountains,W_MTNS,PSS,2,,,,,RELOCATED_POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3853,37.39197294,-76.6205714,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.39197294,-76.6205714,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Gloucester,29-Aug-11,NWCA11-2633,CPL-PW,CPL-PRLW,3,Non Federal,51073,208010702,Lower York River,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,Mid Atlantic,PFO,234,Southern Coastal Plain,NO,,CPL,PRLW,NO,,,,Base,,,I,I,North East Coast Region,PW,Coastal Watersheds,NWCA11-2633,NWCA_REVISITS,YES,51,VA,Virginia,,VA,,65,Southeastern Plains,65m,Rolling Coastal Plain,CSTL_PLAIN,PFO,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3854,37.91254023,-75.68068678,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.91254023,-75.68068678,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Accomack,24-Aug-11,NWCA11-2632,E2SS,ALL-EW,3,Non Federal,51001,208011106,Messongo Creek-Pocomoke Sound,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2SS,264,Tidewater Area,NO,,CPL,EW,YES,Saxis (and Guard Shore) Wildlife Management Area,State Fish and Wildlife,State,Base,,,I,I,North East Coast Region,E2SS,Coastal Watersheds,NWCA11-2632,NWCA_REVISITS,YES,51,VA,Virginia,,VA,,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,CSTL_PLAIN,E2SS,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3855,39.40951,-91.812,PLNLOW,Plains and Lowlands,TPL,Temporate Plains,39.40972863,-91.813096,PEM,PEM,FRINGE,Midwest,LRR M,Monroe,12-Jul-11,NWCA11-1930,IPL-PH,IPL-PRLH,7,DOD,29137,711000605,South Fork Salt River,Central Feed Grains and Livestock Region,M,Upper Mississippi,PEM,204,"Central Mississippi Valley Wooded Slopes, Northern Part",NO,,IPL,PRLH,YES,Mark Twain Lake,Department of Defense (DOD),Federal,Base,MO,21,L,L,,PH,,NWCA11-1930,NWCA_PROBABILITY,YES,29,MO,Missouri,Target_Sampled,MO,Target,72,Interior River Valleys and Hills,72f,River Hills,MIDWEST,PEM,1,4362.46024,133.41932,32.69736,357105.494,RELOCATED_POINT_SAMPLEABLE,221913.103,SITEINFO
8/13/2015,3856,39.26398,-106.25391,WMTNS,West,WMT,Western Mountains,39.26385548,-106.2540389,PEM,PSS,SLOPE,"Western Mountains, Valleys, and Coast",LRR E,Lake,30-Aug-11,NWCA11-1162,W-PW,W-PRLW,8,Non Federal,8065,1102000102,Headwaters Arkansas River,Rocky Mountain Range and Forest Region,E,Arkansas-White-Red,PEM,65,Southern Rocky Mountains,NO,,W,PRLW,NO,,,,Base,,,I,I,,PW,,NWCA11-1162,NWCA_REVISITS,YES,8,CO,Colorado,,CO,,21,Southern Rockies,21e,Sedimentary Subalpine Forests,W_MTNS,PSS,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3857,41.31873,-75.1972,EHIGH,Eastern Highlands,NAP,Northern Appalachians,41.31873,-75.1972,,PFO,SLOPE,Northcentral and Northeast,LRR R (Excluding MLRA 143),Pike,22-Aug-11,,EMU-PW,EMU-PRLW,3,Non Federal,42103,204010305,Wallenpaupack Creek,Northeastern Forage and Forest Region,R,Mid Atlantic,,244,Glaciated Allegheny Plateau and Catskill Mountains,NO,,EMU,PRLW,YES,Promised Land State Park,State Park & Recreation,State,,,,I,I,,PW,,NWCA11-R104,NWCA_NOT_PROBABILITY,YES,42,PA,Pennsylvania,,,,62,North Central Appalachians,62a,Pocono High Plateau,NE,PFO,1,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3858,37.96991044,-75.29130688,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.96991044,-75.29130688,PEM,PEM,DPRSS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153D),Accomack,17-Aug-11,NWCA11-2654,CPL-PH,CPL-PRLH,3,FWS,51001,204030305,Lower Chincoteague Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,PEM,264,Northern Tidewater Area,NO,,CPL,PRLH,YES,Chincoteague National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,Base,VA,36,I,I,North East Coast Region,PH,Coastal Watersheds,NWCA11-2654,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,PEM,1,4789.68788,11.11042,431.09875,1787776.679,POINT_SAMPLEABLE,248227.743,SITEINFO
8/13/2015,3859,37.98804,-75.27909,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.98824933,-75.27826163,E2SS,PSS,DPRSS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153D),Accomack,18-Aug-11,NWCA11-2640,CPL-PW,CPL-PRLW,3,FWS,51001,204030305,Lower Chincoteague Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2SS,264,Northern Tidewater Area,NO,,CPL,PRLW,YES,Chincoteague National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,Base,VA,36,L,L,North East Coast Region,PW,Coastal Watersheds,NWCA11-2640,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,PSS,1,277.82186,11.11042,25.00552,1788440.327,RELOCATED_POINT_SAMPLEABLE,250480.023,SITEINFO
8/13/2015,3860,37.62802,-75.66688,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.62822838,-75.6669754,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Accomack,22-Aug-11,NWCA11-2636,E2EM,ALL-EH,3,Non Federal,51001,204030401,Metompkin Bay-Burtons Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2EM,264,Tidewater Area,NO,,CPL,EH,YES,The Nature Conservancy Easement,Private Landowner,Private,Base,VA,36,M,M,North East Coast Region,E2EM,Coastal Watersheds,NWCA11-2636,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,8987.64912,11.11042,808.93879,1763977.535,RELOCATED_POINT_SAMPLEABLE,203801.738,SITEINFO
8/13/2015,3861,37.92016229,-75.67924763,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.92016229,-75.67924763,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Accomack,23-Aug-11,NWCA11-2643,E2SS,ALL-EW,3,Non Federal,51001,208011105,Marumsco Creek-Pocomoke Sound,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2SS,264,Tidewater Area,NO,,CPL,EW,YES,Saxis (and Guard Shore) Wildlife Management Area,State Fish and Wildlife,State,Base,VA,36,L,MIN,North East Coast Region,E2SS,Coastal Watersheds,NWCA11-2643,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,CSTL_PLAIN,E2SS,1,277.82186,11.11042,25.00552,1755986.035,POINT_SAMPLEABLE,235548.176,SITEINFO
8/13/2015,3862,37.94735828,-75.31494445,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.94735828,-75.31494445,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153D),Accomack,16-Aug-11,NWCA11-2674,E2SS,ALL-EW,3,FWS,51001,204030305,Lower Chincoteague Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2SS,264,Northern Tidewater Area,NO,,CPL,EW,YES,Chincoteague National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,OverSamp,VA,36,I,I,North East Coast Region,E2SS,Coastal Watersheds,NWCA11-2674,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2SS,1,277.82186,11.11042,25.00552,1786314.246,POINT_SAMPLEABLE,245315.272,SITEINFO
8/13/2015,3863,37.9346366,-75.32456554,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,37.9346366,-75.32456554,E2EM,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153D),Accomack,15-Aug-11,NWCA11-2664,E2SS,ALL-EW,3,FWS,51001,204030305,Lower Chincoteague Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Mid Atlantic,E2EM,264,Northern Tidewater Area,NO,,CPL,EW,YES,Chincoteague National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,OverSamp,VA,36,I,I,North East Coast Region,E2SS,Coastal Watersheds,NWCA11-2664,NWCA_PROBABILITY,YES,51,VA,Virginia,Target_Sampled,VA,Target,63,Middle Atlantic Coastal Plain,63d,Virginian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2SS,1,8987.64912,11.11042,808.93879,1785804.314,POINT_SAMPLEABLE,243742.214,SITEINFO
8/13/2015,3864,29.1463,-90.2251,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,29.1463012,-90.22509565,E2SS,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 151),Lafourche,26-Jun-11,NWCA11-1633,E2EM,ALL-EH,6,Non Federal,22057,809030208,Bayou Pointe Au Chien-Frontal Timbalier Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Lower Mississippi,E2SS,258,Gulf Coast Marsh,YES,Barataria-Terrebonne National Estuary Program,CPL,EH,NO,,,,Base,LA,36,L,MIN,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1633,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73o,Deltaic Coastal Marshes and Barrier Islands,CSTL_PLAIN,E2EM,1,622.86267,9.82783,63.37742,562006.394,POINT_SAMPLEABLE,-914973.544,SITEINFO
8/13/2015,3868,39.62574,-75.78418,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,39.62510302,-75.78452353,PUBPAB,PFO,FLATS,Eastern Mountains and Piedmont,LRR S (MLRA 148),New Castle,19-Jul-11,NWCA11-1221,CPL-PW,CPL-PRLW,3,Non Federal,10003,206000202,Elk River,Northern Atlantic Slope Diversified Farming Region,S,Mid Atlantic,PUBPAB,253,Northern Piedmont,YES,Delaware Estuary,CPL,PRLW,NO,,,,OverSamp,DE,13,I,I,North East Coast Region,PW,Coastal Watersheds,NWCA11-1221,NWCA_PROBABILITY,YES,10,DE,Delaware,Target_Sampled,DE,Target,65,Southeastern Plains,65n,Chesapeake Rolling Coastal Plain,E_MTNS,PFO,1,2289.98719,89.27548,25.6508,1706683.578,POINT_SAMPLEABLE,420392.51,SITEINFO
8/13/2015,3869,45.48409746,-69.20219337,EHIGH,Eastern Highlands,NAP,Northern Appalachians,45.48409746,-69.20219337,PFO,PFO,RIVERINE,Northcentral and Northeast,LRR R (MLRA 143),Piscataquis,15-Jul-11,NWCA11-1827,EMU-PW,EMU-PRLW,1,Non Federal,23021,102000404,Pleasant River,Northeastern Forage and Forest Region,R,New England,PFO,247,Northeastern Mountains,NO,,EMU,PRLW,NO,,,,Base,ME,18,I,I,,PW,,NWCA11-1827,NWCA_PROBABILITY,YES,23,ME,Maine,Target_Sampled,ME,Target,58,Northeastern Highlands,58m,Quebec/New England Boundary Mountains,NE,PFO,1,238421.8949,63.29684,3766.72682,2067309.83,POINT_SAMPLEABLE,1186192.982,SITEINFO
8/13/2015,3870,36.87,-108.19109,WMTNS,West,XER,Xeric,36.86996583,-108.1910546,PFO,PFO,RIVERINE,Arid West,LRR D,San Juan,21-Jul-11,NWCA11-2227,W-PW,W-PRLW,6,BLM,35045,1408010503,Barker Arroyo-La Plata River,Western Range and Irrigated Region,D,Upper Colorado,PFO,45,Colorado Plateau,NO,,W,PRLW,YES,River Tracts,Bureau of Land Management (BLM),Federal,Base,NM,8,I,I,,PW,,NWCA11-2227,NWCA_PROBABILITY,YES,35,NM,New Mexico,Target_Sampled,NM,Target,20,Colorado Plateaus,20c,Semiarid Benchlands and Canyonlands,ARID_W,PFO,1,1854.9722,772.62752,2.40086,-1073688.843,POINT_SAMPLEABLE,-1637.753,SITEINFO
8/13/2015,3871,43.21247,-109.98981,WMTNS,West,XER,Xeric,43.21267261,-109.9894127,PEM,PSS,SLOPE,"Western Mountains, Valleys, and Coast",LRR E,Sublette,8-Jul-11,NWCA11-2798,W-PW,W-PRLW,8,Forest Service,56035,1404010102,Tosi Creek-Green River,Rocky Mountain Range and Forest Region,E,Upper Colorado,PEM,60,Central Rocky Mountains,NO,,W,PRLW,YES,Bridger National Forest,Forest Service (USFS),Federal,OverSamp,WY,35,I,I,,PW,,NWCA11-2798,NWCA_PROBABILITY,YES,56,WY,Wyoming,Target_Sampled,WY,Target,18,Wyoming Basin,18c,Sub-Irrigated High Valleys,W_MTNS,PSS,1,41607.53285,197.87622,210.2705,-1126823.735,RELOCATED_POINT_SAMPLEABLE,722757.407,SITEINFO
8/13/2015,3872,36.86998,-108.19108,WMTNS,West,XER,Xeric,36.86996583,-108.1910546,PFO,PFO,RIVERINE,Arid West,LRR D,San Juan,3-Aug-11,NWCA11-2227,W-PW,W-PRLW,6,BLM,35045,1408010503,Barker Arroyo-La Plata River,Western Range and Irrigated Region,D,Upper Colorado,PFO,45,Colorado Plateau,NO,,W,PRLW,YES,River Tracts,Bureau of Land Management (BLM),Federal,Base,,,I,I,,PW,,NWCA11-2227,NWCA_REVISITS,YES,35,NM,New Mexico,,NM,,20,Colorado Plateaus,20c,Semiarid Benchlands and Canyonlands,ARID_W,PFO,2,,,,,POINT_SAMPLEABLE,,SITEINFO
8/13/2015,3873,45.92052579,-69.53039821,EHIGH,Eastern Highlands,NAP,Northern Appalachians,45.92052579,-69.53039821,PFO,PFO,FLATS,Northcentral and Northeast,LRR R (MLRA 143),Piscataquis,3-Aug-11,NWCA11-1825,EMU-PW,EMU-PRLW,1,Non Federal,23021,102000103,Upper West Branch Penobscot River,Northeastern Forage and Forest Region,R,New England,PFO,247,Northeastern Mountains,NO,,EMU,PRLW,NO,,,,Base,ME,18,M,M,,PW,,NWCA11-1825,NWCA_PROBABILITY,YES,23,ME,Maine,Target_Sampled,ME,Target,58,Northeastern Highlands,58u,Moosehead-Churchill Lakes,NE,PFO,1,238421.8949,63.29684,3766.72682,2029323.84,POINT_SAMPLEABLE,1225707.137,SITEINFO
8/13/2015,3874,44.71588,-69.31767,EHIGH,Eastern Highlands,NAP,Northern Appalachians,44.71538398,-69.31762345,PFO,PFO,FLATS,Northcentral and Northeast,LRR R (Excluding MLRA 143),Waldo,27-Jul-11,NWCA11-1828,EMU-PW,EMU-PRLW,1,Non Federal,23027,103000319,Middle Sebasticook River,Northeastern Forage and Forest Region,R,New England,PFO,249,"New England and Eastern New York Upland, Northern Part",NO,,EMU,PRLW,NO,,,,Base,ME,18,I,I,North East Coast Region,PW,Coastal Watersheds,NWCA11-1828,NWCA_PROBABILITY,YES,23,ME,Maine,Target_Sampled,ME,Target,82,Acadian Plains and Hills,82e,Central Maine Embayment,NE,PFO,1,238421.8949,63.29684,3766.72682,2082337.857,RELOCATED_POINT_SAMPLEABLE,1101516.111,SITEINFO
8/13/2015,3875,29.54476,-94.47435,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,29.5447508,-94.47438287,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 151),Galveston,18-Jul-11,NWCA11-2538,E2SS,ALL-EW,6,Non Federal,48167,1204020203,Spindletop Ditch,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Texas Gulf,E2SS,258,Gulf Coast Marsh,YES,Galveston Bay,CPL,EW,NO,,,,Base,TX,36,M,M,Gulf Coast Region,E2SS,Coastal Watersheds,NWCA11-2538,NWCA_PROBABILITY,YES,48,TX,Texas,Target_Sampled,TX,Target,34,Western Gulf Coastal Plain,34g,Texas-Louisiana Coastal Marshes,CSTL_PLAIN,E2SS,1,22.66496,9.24659,2.45117,147847.44,RELOCATED_POINT_SAMPLEABLE,-886718.297,SITEINFO
8/13/2015,3876,40.541536,-80.839198,EHIGH,Eastern Highlands,SAP,Southern Appalachians,40.54080187,-80.8398151,PUBPAB,PEM,SLOPE,Eastern Mountains and Piedmont,LRR N (Excluding MLRA 122),Jefferson,11-Jul-11,OHW11-3014,EMU-PH,EMU-PRLH,5,Non Federal,39081,503010107,Headwaters Yellow Creek,East and Central Farming and Forest Region,N,Ohio,PUBPAB,220,Western Allegheny Plateau,NO,,EMU,PRLH,NO,,,,Base,OH,45,I,I,,PH,,NWCA11-OH-3014,NWCA_PROBABILITY,YES,39,OH,Ohio,Target_Sampled,None,Target,70,Western Allegheny Plateau,70c,Pittsburgh Low Plateau,E_MTNS,PEM,1,9315.36677,1,9315.36677,1267836.342,RELOCATED_POINT_SAMPLEABLE,442118.319,SITEINFO
8/13/2015,3878,40.732528,-81.975115,EHIGH,Eastern Highlands,NAP,Northern Appalachians,40.7325257,-81.97442367,PFO,PFO,DPRSS,Northcentral and Northeast,LRR R (Excluding MLRA 143),Wayne,6-Jul-11,OHW11-3031,EMU-PW,EMU-PRLW,5,Non Federal,39169,504000306,Apple Creek-Killbuck Creek,Northeastern Forage and Forest Region,R,Ohio,PFO,243,Lake Erie Glaciated Plateau,NO,,EMU,PRLW,YES,Killbuck Marsh Wildlife Area,State Department of Natural Resources,State,Base,OH,45,M,M,,PW,,NWCA11-OH-3031,NWCA_PROBABILITY,YES,39,OH,Ohio,Target_Sampled,None,Target,61,Erie Drift Plain,61c,Low Lime Drift Plain,NE,PFO,1,45355.12881,1,45355.12881,1170510.152,RELOCATED_POINT_SAMPLEABLE,448783.999,SITEINFO
8/13/2015,3880,29.55963203,-89.81877106,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,29.55963203,-89.81877106,PUBPAB,PUBPAB,DPRSS,Atlantic and Gulf Coastal Plain,LRR O,Plaquemines,25-Jun-11,NWCA11-1617,CPL-PH,CPL-PRLH,6,Non Federal,22075,809030104,Bayou Perot-Little Lake,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PUBPAB,230,Southern Mississippi River Alluvium,YES,Barataria-Terrebonne National Estuary Program,CPL,PRLH,NO,,,,Base,LA,36,I,I,Gulf Coast Region,PH,Coastal Watersheds,NWCA11-1617,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73o,Deltaic Coastal Marshes and Barrier Islands,CSTL_PLAIN,PUBPAB,1,7815.43854,9.82783,795.23528,598518.636,POINT_SAMPLEABLE,-866783.82,SITEINFO
8/13/2015,3881,29.07830843,-90.51525074,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,29.07830843,-90.51525074,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 151),Terrebonne,9-Jul-11,NWCA11-1669,E2SS,ALL-EW,6,Non Federal,22109,809030207,Terrebonne Bay-Frontal Gulf of Mexico,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,Lower Mississippi,E2SS,258,Gulf Coast Marsh,YES,Barataria-Terrebonne National Estuary Program,CPL,EW,NO,,,,Base,LA,36,I,I,Gulf Coast Region,E2SS,Coastal Watersheds,NWCA11-1669,NWCA_PROBABILITY,YES,22,LA,Louisiana,Target_Sampled,LA,Target,73,Mississippi Alluvial Plain,73o,Deltaic Coastal Marshes and Barrier Islands,CSTL_PLAIN,E2SS,1,622.86267,9.82783,63.37742,534235.379,POINT_SAMPLEABLE,-924163.456,SITEINFO
